GeneID	SRR5364316	SRR5364317	SRR5364318	SRR5364322	SRR5364323
ENSMUSG00000086090	3	1	2	5	0
ENSMUSG00000131736	0	0	0	2	0
ENSMUSG00000131738	0	0	0	0	0
ENSMUSG00000131767	0	0	0	0	0
ENSMUSG00000131782	0	0	0	0	0
ENSMUSG00000131814	1	0	0	0	0
ENSMUSG00000120996	4	3	4	4	7
ENSMUSG00000131821	0	0	0	0	0
ENSMUSG00000131852	10	4	6	3	6
ENSMUSG00000131859	0	0	0	0	0
ENSMUSG00000131877	0	0	0	0	0
ENSMUSG00000093738	0	0	0	0	0
ENSMUSG00000131885	0	1	0	0	2
ENSMUSG00000037910	0	0	0	0	0
ENSMUSG00000131908	0	0	0	1	0
ENSMUSG00000104785	0	0	0	0	0
ENSMUSG00000132002	3	1	7	3	3
ENSMUSG00000074281	13	13	15	11	17
ENSMUSG00000132022	0	0	0	0	0
ENSMUSG00000121419	0	0	0	0	0
ENSMUSG00000097040	64	54	92	96	51
ENSMUSG00000132073	0	0	0	0	0
ENSMUSG00000132087	0	0	0	0	0
ENSMUSG00000100799	3	0	4	3	5
ENSMUSG00000132102	0	0	0	0	0
ENSMUSG00000132144	0	0	0	0	0
ENSMUSG00000132218	3	1	1	0	2
ENSMUSG00000104973	22	22	23	31	28
ENSMUSG00000132253	0	2	0	2	0
ENSMUSG00000132279	0	0	1	0	0
ENSMUSG00000132283	0	0	0	4	0
ENSMUSG00000132285	0	0	0	0	0
ENSMUSG00000132291	0	0	1	0	0
ENSMUSG00000132297	3	1	0	1	1
ENSMUSG00000105168	1	2	2	1	0
ENSMUSG00000132314	0	0	0	0	0
ENSMUSG00000132319	0	0	0	0	0
ENSMUSG00000132323	1	2	0	0	4
ENSMUSG00000093507	7	20	14	22	17
ENSMUSG00000132353	0	0	0	0	0
ENSMUSG00000132387	3	11	13	9	9
ENSMUSG00000106000	0	0	0	0	0
ENSMUSG00000132476	0	0	0	0	0
ENSMUSG00000085250	0	2	2	3	2
ENSMUSG00000132489	0	0	0	1	0
ENSMUSG00000132497	0	0	0	0	0
ENSMUSG00000106632	0	0	0	0	0
ENSMUSG00000121295	0	0	0	0	0
ENSMUSG00000132531	0	0	0	0	0
ENSMUSG00000106519	0	0	0	0	1
ENSMUSG00000132548	0	0	0	0	0
ENSMUSG00000132560	0	0	0	0	0
ENSMUSG00000132586	0	0	0	1	0
ENSMUSG00000132706	1	0	0	0	0
ENSMUSG00000132708	0	0	0	0	0
ENSMUSG00000109716	4	4	2	3	2
ENSMUSG00000097584	1	0	0	3	1
ENSMUSG00000132779	0	0	0	0	0
ENSMUSG00000086181	23	23	37	24	26
ENSMUSG00000132822	1	0	0	0	1
ENSMUSG00000132834	0	0	0	1	0
ENSMUSG00000086224	11	11	15	28	5
ENSMUSG00000132850	0	0	0	0	0
ENSMUSG00000132864	0	0	0	0	0
ENSMUSG00000132869	0	0	0	0	0
ENSMUSG00000120375	1	0	3	2	1
ENSMUSG00000105197	1	0	0	0	0
ENSMUSG00000132908	5	2	5	9	2
ENSMUSG00000132925	0	0	0	0	1
ENSMUSG00000132943	0	0	0	0	0
ENSMUSG00000132952	3	2	1	2	1
ENSMUSG00000132959	2	2	0	1	0
ENSMUSG00000132988	0	0	0	1	0
ENSMUSG00000133005	0	0	0	1	1
ENSMUSG00000133006	1	0	0	0	0
ENSMUSG00000099640	0	0	0	0	0
ENSMUSG00000133051	0	0	1	0	1
ENSMUSG00000133075	0	0	0	0	0
ENSMUSG00000102636	0	0	0	0	0
ENSMUSG00000133169	0	0	0	0	0
ENSMUSG00000133211	0	0	0	0	0
ENSMUSG00000133241	0	0	0	1	0
ENSMUSG00000133256	0	0	0	0	0
ENSMUSG00000133295	0	0	0	0	0
ENSMUSG00000133298	5	1	5	4	3
ENSMUSG00000133300	0	0	0	0	0
ENSMUSG00000133311	0	0	0	0	1
ENSMUSG00000133314	0	1	1	2	0
ENSMUSG00000105923	0	0	0	0	1
ENSMUSG00000103668	4	2	4	4	2
ENSMUSG00000133341	0	1	0	0	0
ENSMUSG00000133354	0	0	0	0	0
ENSMUSG00000133361	0	2	0	0	3
ENSMUSG00000133395	1	0	0	2	3
ENSMUSG00000133396	0	0	0	0	0
ENSMUSG00000133428	0	0	1	0	0
ENSMUSG00000133442	0	0	3	4	4
ENSMUSG00000133446	0	0	0	0	0
ENSMUSG00000133450	0	0	0	0	0
ENSMUSG00000133495	0	0	0	0	1
ENSMUSG00000133515	0	0	0	0	0
ENSMUSG00000133526	0	0	1	0	0
ENSMUSG00000133534	5	4	0	2	7
ENSMUSG00000133543	9	10	7	5	13
ENSMUSG00000133627	0	0	0	0	0
ENSMUSG00000133641	0	0	0	0	0
ENSMUSG00000133655	0	0	0	1	0
ENSMUSG00000133676	0	0	0	1	2
ENSMUSG00000103181	0	0	0	1	0
ENSMUSG00000133681	0	0	0	0	0
ENSMUSG00000105219	0	0	0	0	0
ENSMUSG00000133697	0	0	0	0	0
ENSMUSG00000133708	0	0	0	0	0
ENSMUSG00000103929	0	0	0	0	0
ENSMUSG00000133736	0	0	0	0	0
ENSMUSG00000133759	1	2	1	0	0
ENSMUSG00000133803	19	9	10	8	16
ENSMUSG00000133835	0	0	0	0	0
ENSMUSG00000133882	0	0	0	0	0
ENSMUSG00000133894	9	5	6	7	5
ENSMUSG00000133910	0	0	0	0	0
ENSMUSG00000133911	0	0	0	1	0
ENSMUSG00000104554	6	9	10	11	6
ENSMUSG00000133915	0	0	0	0	0
ENSMUSG00000133919	4	7	5	8	3
ENSMUSG00000103349	1	6	1	0	2
ENSMUSG00000133954	0	0	0	0	0
ENSMUSG00000133960	0	0	0	0	0
ENSMUSG00000133964	0	0	0	0	0
ENSMUSG00000134000	7	5	6	8	5
ENSMUSG00000097167	35	55	44	46	43
ENSMUSG00000134066	0	0	0	0	0
ENSMUSG00000106245	0	0	0	0	0
ENSMUSG00000134085	0	0	0	0	0
ENSMUSG00000134100	0	0	0	1	0
ENSMUSG00000134113	0	3	0	1	1
ENSMUSG00000120088	0	0	0	0	0
ENSMUSG00000134137	0	0	0	0	0
ENSMUSG00000104763	1	1	1	1	0
ENSMUSG00000120722	0	4	2	6	3
ENSMUSG00000134182	0	0	0	0	0
ENSMUSG00000134187	0	0	0	0	0
ENSMUSG00000134197	0	0	0	0	0
ENSMUSG00000105139	10	5	7	14	13
ENSMUSG00000134198	9	8	3	7	5
ENSMUSG00000134204	0	0	0	1	0
ENSMUSG00000134213	0	0	0	0	0
ENSMUSG00000134232	0	0	0	0	0
ENSMUSG00000134256	0	2	3	2	3
ENSMUSG00000134269	0	0	0	0	0
ENSMUSG00000134298	0	0	0	1	0
ENSMUSG00000134307	0	0	0	0	0
ENSMUSG00000105891	104	106	116	154	119
ENSMUSG00000134316	0	0	0	0	0
ENSMUSG00000134324	0	0	0	0	0
ENSMUSG00000134335	0	0	0	0	0
ENSMUSG00000134343	0	0	0	0	0
ENSMUSG00000105151	0	0	0	0	0
ENSMUSG00000134375	0	0	0	0	0
ENSMUSG00000134415	0	1	0	1	1
ENSMUSG00000134450	0	0	0	0	0
ENSMUSG00000134454	0	0	0	0	0
ENSMUSG00000134483	0	0	0	0	0
ENSMUSG00000134512	0	1	0	0	0
ENSMUSG00000134524	0	0	0	0	0
ENSMUSG00000134543	0	0	0	0	0
ENSMUSG00000134556	0	0	0	0	0
ENSMUSG00000134563	0	0	0	0	0
ENSMUSG00000134596	0	1	1	0	0
ENSMUSG00000104000	0	2	1	2	0
ENSMUSG00000120917	3	0	0	1	0
ENSMUSG00000134601	5	5	6	2	7
ENSMUSG00000134612	0	0	0	0	0
ENSMUSG00000134638	1	0	0	0	1
ENSMUSG00000134640	2	1	2	1	2
ENSMUSG00000134662	0	0	0	0	1
ENSMUSG00000134696	0	1	0	0	0
ENSMUSG00000134715	0	0	0	0	0
ENSMUSG00000106069	0	0	0	0	0
ENSMUSG00000134812	2	0	0	0	0
ENSMUSG00000099370	8	3	6	7	5
ENSMUSG00000134832	0	0	0	0	0
ENSMUSG00000134838	0	0	0	0	0
ENSMUSG00000106413	0	0	0	0	0
ENSMUSG00000134848	0	1	1	1	1
ENSMUSG00000105102	0	0	1	0	0
ENSMUSG00000134888	0	0	0	0	0
ENSMUSG00000134892	0	0	0	0	0
ENSMUSG00000134893	0	0	0	0	0
ENSMUSG00000134910	3	0	3	1	2
ENSMUSG00000134914	0	0	0	0	1
ENSMUSG00000134925	0	0	0	0	0
ENSMUSG00000134928	0	0	0	0	0
ENSMUSG00000134941	0	0	0	0	0
ENSMUSG00000134942	35	22	38	46	42
ENSMUSG00000106589	0	0	0	0	0
ENSMUSG00000134974	1	2	0	1	1
ENSMUSG00000134985	0	0	0	0	0
ENSMUSG00000135000	1	0	0	0	1
ENSMUSG00000135014	2	0	0	2	0
ENSMUSG00000080727	111	115	78	147	162
ENSMUSG00000135026	0	0	2	0	0
ENSMUSG00000135052	0	0	0	0	0
ENSMUSG00000135054	0	0	0	0	0
ENSMUSG00000120720	0	1	0	0	0
ENSMUSG00000103620	0	1	0	1	1
ENSMUSG00000097204	59	46	31	81	82
ENSMUSG00000135103	1	0	3	1	1
ENSMUSG00000089635	0	0	0	0	0
ENSMUSG00000135136	16	6	6	8	5
ENSMUSG00000086556	2	3	2	3	2
ENSMUSG00000135147	0	0	0	0	0
ENSMUSG00000135184	4	3	1	7	6
ENSMUSG00000135198	0	0	0	0	0
ENSMUSG00000135219	0	0	0	0	0
ENSMUSG00000135224	0	0	0	0	0
ENSMUSG00000097189	33	34	29	42	38
ENSMUSG00000135246	3	7	4	3	4
ENSMUSG00000102574	0	0	1	1	1
ENSMUSG00000106540	0	0	0	0	0
ENSMUSG00000087223	0	0	0	0	0
ENSMUSG00000135270	0	0	1	1	0
ENSMUSG00000135287	0	0	0	0	0
ENSMUSG00000135294	0	0	0	1	0
ENSMUSG00000135309	0	0	0	0	0
ENSMUSG00000119955	7	7	7	11	9
ENSMUSG00000135318	0	0	0	0	0
ENSMUSG00000089924	18	18	12	8	24
ENSMUSG00000135327	1	3	3	3	3
ENSMUSG00000102590	4	3	3	7	2
ENSMUSG00000135340	0	0	0	0	0
ENSMUSG00000135353	0	0	0	0	0
ENSMUSG00000135357	0	0	1	0	0
ENSMUSG00000135376	0	1	0	0	1
ENSMUSG00000135390	0	0	0	0	0
ENSMUSG00000121104	5	2	3	5	5
ENSMUSG00000135432	0	0	0	0	0
ENSMUSG00000093553	42	34	34	45	36
ENSMUSG00000135455	0	1	0	2	2
ENSMUSG00000135471	0	0	0	0	0
ENSMUSG00000093577	38	43	32	61	42
ENSMUSG00000135497	0	0	0	0	1
ENSMUSG00000135508	1	3	0	0	0
ENSMUSG00000135519	5	3	7	20	12
ENSMUSG00000120160	16	9	26	21	22
ENSMUSG00000135524	4	4	6	2	1
ENSMUSG00000135541	1	0	0	0	0
ENSMUSG00000135545	0	1	1	4	0
ENSMUSG00000135563	0	0	1	0	0
ENSMUSG00000120424	11	9	14	6	16
ENSMUSG00000135581	0	0	0	0	1
ENSMUSG00000135583	0	0	0	0	0
ENSMUSG00000135597	20	18	14	38	27
ENSMUSG00000135638	0	0	0	0	0
ENSMUSG00000135642	0	0	0	0	0
ENSMUSG00000105516	5	3	5	10	8
ENSMUSG00000135735	3	0	1	4	3
ENSMUSG00000135785	2	0	0	0	1
ENSMUSG00000135811	0	0	3	0	0
ENSMUSG00000135820	3	1	2	5	1
ENSMUSG00000135831	0	0	0	0	0
ENSMUSG00000135846	0	0	0	0	0
ENSMUSG00000135875	0	0	0	0	0
ENSMUSG00000135909	0	0	0	1	0
ENSMUSG00000135949	0	0	0	0	2
ENSMUSG00000135958	0	0	0	0	1
ENSMUSG00000135959	0	0	0	0	0
ENSMUSG00000135984	0	0	0	0	0
ENSMUSG00000106249	0	0	0	0	0
ENSMUSG00000135996	0	0	0	0	0
ENSMUSG00000136006	1	0	1	0	1
ENSMUSG00000136026	0	0	0	0	0
ENSMUSG00000050936	0	2	6	0	3
ENSMUSG00000136058	0	0	0	0	0
ENSMUSG00000136067	0	1	0	0	1
ENSMUSG00000136068	0	0	0	0	1
ENSMUSG00000136070	0	0	0	0	0
ENSMUSG00000136103	0	0	1	0	0
ENSMUSG00000078604	3	3	6	6	7
ENSMUSG00000097745	3	1	4	5	2
ENSMUSG00000136279	0	0	0	0	0
ENSMUSG00000136285	0	0	0	0	0
ENSMUSG00000074664	12	9	16	14	10
ENSMUSG00000106285	4	2	0	2	2
ENSMUSG00000136362	0	0	0	0	0
ENSMUSG00000136372	0	0	0	0	0
ENSMUSG00000136379	0	0	1	0	0
ENSMUSG00000136381	0	0	0	0	0
ENSMUSG00000136419	0	0	0	0	0
ENSMUSG00000136421	0	0	0	0	0
ENSMUSG00000136440	0	1	0	1	0
ENSMUSG00000136478	0	0	0	0	0
ENSMUSG00000136487	2	0	1	0	0
ENSMUSG00000136502	0	0	0	0	0
ENSMUSG00000136540	0	0	0	0	0
ENSMUSG00000106157	1	4	4	10	3
ENSMUSG00000136562	0	0	0	0	0
ENSMUSG00000136570	0	0	0	0	0
ENSMUSG00000136574	0	0	0	0	0
ENSMUSG00000136659	0	0	0	1	0
ENSMUSG00000136661	0	0	1	1	0
ENSMUSG00000136694	0	0	0	0	0
ENSMUSG00000136696	0	0	0	0	0
ENSMUSG00000136697	0	1	1	1	0
ENSMUSG00000136718	0	0	1	0	0
ENSMUSG00000136801	3	2	2	3	5
ENSMUSG00000105092	0	0	2	0	0
ENSMUSG00000136857	0	0	0	0	0
ENSMUSG00000136870	3	0	0	0	0
ENSMUSG00000136877	1	1	2	3	3
ENSMUSG00000136904	19	17	17	16	12
ENSMUSG00000136905	0	0	2	0	0
ENSMUSG00000136913	5	8	2	4	3
ENSMUSG00000136933	0	0	0	1	0
ENSMUSG00000120969	28	30	33	42	49
ENSMUSG00000136937	0	0	0	0	0
ENSMUSG00000136945	1	3	0	6	2
ENSMUSG00000089916	4	5	1	3	2
ENSMUSG00000136983	0	0	0	0	0
ENSMUSG00000137022	11	10	5	7	12
ENSMUSG00000137026	11	8	9	7	21
ENSMUSG00000137028	1	0	1	4	1
ENSMUSG00000137045	0	0	2	0	0
ENSMUSG00000137050	0	0	0	0	0
ENSMUSG00000137078	0	0	0	0	0
ENSMUSG00000137089	0	0	1	0	1
ENSMUSG00000137122	0	0	0	0	0
ENSMUSG00000137162	0	0	0	0	1
ENSMUSG00000099995	0	0	0	0	0
ENSMUSG00000120945	3	2	1	2	2
ENSMUSG00000137193	0	0	0	0	1
ENSMUSG00000137227	0	0	1	1	0
ENSMUSG00000137229	0	1	0	0	0
ENSMUSG00000137230	44	19	23	35	45
ENSMUSG00000137265	0	1	0	0	0
ENSMUSG00000137279	3	3	3	3	3
ENSMUSG00000137290	1	0	0	0	0
ENSMUSG00000137297	0	0	0	0	0
ENSMUSG00000137364	3	3	2	2	0
ENSMUSG00000137385	0	0	0	0	0
ENSMUSG00000137391	28	24	15	26	38
ENSMUSG00000085121	0	0	0	1	0
ENSMUSG00000137408	0	0	0	0	0
ENSMUSG00000137443	5	4	3	3	1
ENSMUSG00000137456	0	0	0	0	0
ENSMUSG00000137509	0	0	0	0	0
ENSMUSG00000097339	1	1	2	8	4
ENSMUSG00000137537	0	0	0	0	0
ENSMUSG00000137571	0	0	0	0	0
ENSMUSG00000106230	3	9	3	4	11
ENSMUSG00000137661	1	0	0	0	0
ENSMUSG00000137682	3	2	2	4	3
ENSMUSG00000137746	2	10	7	12	14
ENSMUSG00000137769	0	0	0	0	0
ENSMUSG00000137771	0	0	0	0	0
ENSMUSG00000137784	0	0	0	0	0
ENSMUSG00000137800	0	0	0	1	0
ENSMUSG00000121725	37	26	23	32	38
ENSMUSG00000098097	223	213	168	272	280
ENSMUSG00000120358	5	2	0	3	6
ENSMUSG00000137834	11	12	15	20	14
ENSMUSG00000137840	0	1	0	0	0
ENSMUSG00000137860	5	1	4	5	4
ENSMUSG00000120182	0	1	1	1	1
ENSMUSG00000137871	3	1	6	1	0
ENSMUSG00000137872	27	15	12	19	16
ENSMUSG00000137876	2	1	1	1	0
ENSMUSG00000137903	0	0	0	0	0
ENSMUSG00000105811	0	0	0	0	0
ENSMUSG00000137939	2	0	2	1	4
ENSMUSG00000137941	0	0	0	0	0
ENSMUSG00000137955	4	1	5	6	0
ENSMUSG00000137968	0	2	5	5	5
ENSMUSG00000137972	0	0	0	0	1
ENSMUSG00000137974	0	0	0	0	0
ENSMUSG00000137985	1	0	1	0	0
ENSMUSG00000138009	0	0	0	0	0
ENSMUSG00000138011	0	0	0	1	0
ENSMUSG00000121716	0	0	0	0	0
ENSMUSG00000138050	0	0	0	0	0
ENSMUSG00000138096	0	0	0	0	0
ENSMUSG00000120730	0	0	1	1	1
ENSMUSG00000138101	0	0	0	1	0
ENSMUSG00000054426	115	117	111	136	120
ENSMUSG00000138141	0	0	0	0	0
ENSMUSG00000102203	0	0	0	0	0
ENSMUSG00000138218	1	0	0	0	1
ENSMUSG00000103695	1	6	0	2	0
ENSMUSG00000138280	3	1	0	1	0
ENSMUSG00000097365	7	7	2	6	6
ENSMUSG00000138297	0	0	0	0	1
ENSMUSG00000138311	0	1	0	1	1
ENSMUSG00000138315	0	0	0	0	0
ENSMUSG00000138338	0	0	0	0	0
ENSMUSG00000138346	0	0	0	0	0
ENSMUSG00000138349	0	0	0	0	0
ENSMUSG00000102215	63	52	83	114	89
ENSMUSG00000104659	0	0	0	0	0
ENSMUSG00000138358	1	0	0	1	0
ENSMUSG00000138377	0	0	0	0	0
ENSMUSG00000097032	44	51	44	81	58
ENSMUSG00000120589	1	0	4	1	2
ENSMUSG00000138449	0	0	0	0	0
ENSMUSG00000106429	0	0	0	0	0
ENSMUSG00000138484	0	0	0	0	0
ENSMUSG00000097804	0	1	0	0	1
ENSMUSG00000138505	0	0	0	0	0
ENSMUSG00000086438	2	2	0	1	2
ENSMUSG00000105975	0	0	0	0	0
ENSMUSG00000091575	1	3	2	4	1
ENSMUSG00000138557	7	12	4	6	10
ENSMUSG00000138582	0	0	0	0	0
ENSMUSG00000138610	0	0	0	0	0
ENSMUSG00000138619	1	0	0	3	1
ENSMUSG00000138622	0	1	3	0	3
ENSMUSG00000138636	0	0	4	1	1
ENSMUSG00000138647	1	2	0	0	0
ENSMUSG00000138653	0	1	1	2	1
ENSMUSG00000138668	0	0	0	1	2
ENSMUSG00000138671	1	0	1	4	1
ENSMUSG00000138682	0	0	0	0	0
ENSMUSG00000102067	0	0	0	0	0
ENSMUSG00000106108	10	10	13	5	0
ENSMUSG00000138719	0	0	0	0	0
ENSMUSG00000138722	0	0	2	1	0
ENSMUSG00000138734	0	0	0	0	0
ENSMUSG00000138757	0	6	1	2	1
ENSMUSG00000138762	0	0	0	0	0
ENSMUSG00000138775	0	0	0	0	0
ENSMUSG00000105952	0	0	0	1	0
ENSMUSG00000120422	2	3	2	7	6
ENSMUSG00000096922	1	0	0	1	2
ENSMUSG00000105085	3	2	2	5	7
ENSMUSG00000138837	4	3	6	2	6
ENSMUSG00000044522	77	69	94	103	98
ENSMUSG00000138855	23	24	21	27	25
ENSMUSG00000138873	8	7	18	12	11
ENSMUSG00000138891	8	7	10	16	15
ENSMUSG00000138892	0	0	0	1	0
ENSMUSG00000120153	32	24	23	32	31
ENSMUSG00000138931	0	0	0	0	0
ENSMUSG00000138964	0	0	0	0	0
ENSMUSG00000139012	0	0	0	0	1
ENSMUSG00000139026	0	0	1	1	1
ENSMUSG00000105816	0	0	0	0	0
ENSMUSG00000139029	1	0	0	0	0
ENSMUSG00000139033	0	0	0	0	1
ENSMUSG00000139050	0	0	0	0	0
ENSMUSG00000139065	0	1	0	0	1
ENSMUSG00000139076	64	52	38	75	65
ENSMUSG00000139160	0	0	0	0	0
ENSMUSG00000104669	2	1	1	3	2
ENSMUSG00000139201	1	0	0	0	0
ENSMUSG00000120615	171	127	131	172	160
ENSMUSG00000139207	4	5	0	4	4
ENSMUSG00000074398	4	4	2	5	4
ENSMUSG00000097786	3	1	4	2	1
ENSMUSG00000139235	0	0	0	0	0
ENSMUSG00000139242	0	3	2	2	1
ENSMUSG00000097124	4	0	2	0	1
ENSMUSG00000139263	0	0	0	0	0
ENSMUSG00000139277	0	0	1	0	0
ENSMUSG00000103334	1	2	2	3	3
ENSMUSG00000139287	0	0	1	0	0
ENSMUSG00000139288	0	0	0	0	0
ENSMUSG00000139322	0	0	0	0	0
ENSMUSG00000139325	0	0	0	0	2
ENSMUSG00000085084	1096	1152	1097	1406	1447
ENSMUSG00000139354	0	0	0	0	0
ENSMUSG00000139362	0	1	1	0	0
ENSMUSG00000139365	0	0	0	0	0
ENSMUSG00000139371	0	1	0	1	1
ENSMUSG00000139385	1	0	0	0	0
ENSMUSG00000139387	0	0	0	0	0
ENSMUSG00000139394	0	0	0	0	0
ENSMUSG00000139396	0	0	0	0	0
ENSMUSG00000139408	1	0	4	3	2
ENSMUSG00000120476	0	1	3	0	1
ENSMUSG00000139417	0	0	0	0	0
ENSMUSG00000139424	0	1	0	0	0
ENSMUSG00000139426	2	3	2	3	1
ENSMUSG00000139436	21	14	21	18	13
ENSMUSG00000139445	0	0	0	1	0
ENSMUSG00000139450	0	1	2	1	0
ENSMUSG00000139451	1	1	0	0	2
ENSMUSG00000139454	0	1	1	1	0
ENSMUSG00000139460	0	0	0	0	1
ENSMUSG00000139490	10	11	9	4	3
ENSMUSG00000139494	0	0	0	0	0
ENSMUSG00000139500	0	0	0	0	0
ENSMUSG00000119974	26	33	40	37	27
ENSMUSG00000105296	4	3	3	5	3
ENSMUSG00000139561	0	0	0	0	0
ENSMUSG00000100252	1466	1512	1940	1720	1727
ENSMUSG00000139591	0	0	0	0	0
ENSMUSG00000139599	0	0	0	0	0
ENSMUSG00000139615	0	0	0	0	0
ENSMUSG00000104675	0	0	0	2	0
ENSMUSG00000139647	9	4	7	13	11
ENSMUSG00000139675	0	0	0	0	0
ENSMUSG00000105057	2	4	3	6	8
ENSMUSG00000139722	159	129	137	237	248
ENSMUSG00000087660	6	5	3	6	2
ENSMUSG00000139742	2	0	0	0	0
ENSMUSG00000139768	0	0	0	0	0
ENSMUSG00000085956	63	50	44	46	64
ENSMUSG00000139782	0	0	0	0	0
ENSMUSG00000139822	0	1	1	0	1
ENSMUSG00000139860	0	0	0	0	0
ENSMUSG00000139868	1	1	1	1	3
ENSMUSG00000086273	0	0	0	1	0
ENSMUSG00000139903	1	0	0	0	0
ENSMUSG00000102595	1	2	3	2	1
ENSMUSG00000139927	0	0	1	0	1
ENSMUSG00000104093	79	81	115	76	115
ENSMUSG00000120291	0	0	0	0	0
ENSMUSG00000140002	1	1	3	0	0
ENSMUSG00000140007	1	0	0	0	1
ENSMUSG00000090120	8	16	18	11	10
ENSMUSG00000140027	4	2	1	2	2
ENSMUSG00000104283	329	278	321	382	326
ENSMUSG00000103408	3	3	3	2	7
ENSMUSG00000140056	0	0	0	0	0
ENSMUSG00000140059	1	0	0	0	0
ENSMUSG00000140080	1	1	2	3	1
ENSMUSG00000140082	1	0	4	4	1
ENSMUSG00000140088	3	2	0	1	1
ENSMUSG00000140112	0	0	0	0	0
ENSMUSG00000121472	11	6	12	13	10
ENSMUSG00000140153	0	0	1	0	0
ENSMUSG00000140176	0	0	2	0	1
ENSMUSG00000085702	1	0	0	0	0
ENSMUSG00000140192	0	0	0	0	1
ENSMUSG00000140213	2	2	3	2	2
ENSMUSG00000105146	0	1	0	0	0
ENSMUSG00000140245	0	1	3	1	1
ENSMUSG00000140250	2	1	2	2	1
ENSMUSG00000140267	0	1	0	0	0
ENSMUSG00000140274	0	0	0	0	0
ENSMUSG00000140288	0	0	0	0	0
ENSMUSG00000120644	0	0	0	0	0
ENSMUSG00000140319	0	0	0	0	0
ENSMUSG00000140322	1	2	3	1	1
ENSMUSG00000140354	0	0	0	0	0
ENSMUSG00000140360	0	0	0	1	0
ENSMUSG00000140393	0	0	0	0	0
ENSMUSG00000084754	10	8	9	16	9
ENSMUSG00000140401	0	0	1	1	0
ENSMUSG00000140422	0	1	1	0	0
ENSMUSG00000140423	3	3	2	2	0
ENSMUSG00000140474	11	5	15	2	8
ENSMUSG00000140476	1	2	0	0	0
ENSMUSG00000140510	0	0	0	0	0
ENSMUSG00000140513	1	1	0	0	0
ENSMUSG00000105767	0	0	0	0	0
ENSMUSG00000104102	3	2	0	2	1
ENSMUSG00000140563	0	0	0	0	0
ENSMUSG00000140580	0	1	1	1	0
ENSMUSG00000140587	1	3	2	1	0
ENSMUSG00000140594	1	0	0	0	0
ENSMUSG00000140628	4	5	9	6	5
ENSMUSG00000140654	0	0	0	0	0
ENSMUSG00000140669	10	11	9	16	26
ENSMUSG00000140679	0	0	0	0	0
ENSMUSG00000140699	0	0	0	0	1
ENSMUSG00000140711	2	0	0	6	3
ENSMUSG00000120078	1	0	3	1	3
ENSMUSG00000140744	0	0	2	0	0
ENSMUSG00000140751	0	0	1	2	1
ENSMUSG00000140757	0	0	0	0	0
ENSMUSG00000140764	0	0	0	1	0
ENSMUSG00000140769	0	0	0	0	0
ENSMUSG00000140780	0	0	0	0	0
ENSMUSG00000085754	6	2	1	1	2
ENSMUSG00000140813	1	4	3	4	2
ENSMUSG00000103041	332	333	291	431	388
ENSMUSG00000104835	2	1	2	1	0
ENSMUSG00000140863	0	0	0	1	0
ENSMUSG00000140875	0	0	0	0	0
ENSMUSG00000140881	0	0	0	0	0
ENSMUSG00000140895	0	0	1	0	0
ENSMUSG00000140903	11	6	3	7	13
ENSMUSG00000140906	1	1	2	0	0
ENSMUSG00000140909	0	0	0	0	0
ENSMUSG00000105355	12	27	17	24	21
ENSMUSG00000098515	0	0	0	0	0
ENSMUSG00000140957	1	0	0	0	0
ENSMUSG00000140972	0	0	0	0	0
ENSMUSG00000141005	1	1	3	0	3
ENSMUSG00000141060	0	0	0	1	3
ENSMUSG00000141079	0	0	0	0	0
ENSMUSG00000141101	0	0	0	0	0
ENSMUSG00000120149	8	9	4	5	5
ENSMUSG00000141135	0	0	0	0	0
ENSMUSG00000141150	0	0	0	0	0
ENSMUSG00000141152	0	0	0	0	0
ENSMUSG00000141153	0	0	0	0	0
ENSMUSG00000141160	33	44	34	41	44
ENSMUSG00000141166	0	0	0	0	0
ENSMUSG00000120952	6	6	12	11	2
ENSMUSG00000106168	0	1	0	0	0
ENSMUSG00000141192	0	0	0	0	0
ENSMUSG00000141229	2	3	2	3	4
ENSMUSG00000141245	0	0	0	0	0
ENSMUSG00000097639	11	12	9	18	26
ENSMUSG00000141310	1	1	0	2	0
ENSMUSG00000105297	0	1	0	0	0
ENSMUSG00000141343	0	0	0	0	0
ENSMUSG00000141347	0	0	0	0	0
ENSMUSG00000105837	0	2	2	1	1
ENSMUSG00000097583	206	159	167	174	198
ENSMUSG00000141375	0	0	0	0	0
ENSMUSG00000141385	10	11	5	4	6
ENSMUSG00000141390	0	0	0	0	0
ENSMUSG00000141409	0	0	0	1	0
ENSMUSG00000121347	383	346	354	447	423
ENSMUSG00000141420	0	0	0	0	0
ENSMUSG00000141427	1	0	1	0	0
ENSMUSG00000141434	2	0	1	4	2
ENSMUSG00000103587	0	0	0	0	0
ENSMUSG00000141464	1	0	0	0	0
ENSMUSG00000105838	2	2	0	4	0
ENSMUSG00000141468	0	0	0	0	0
ENSMUSG00000141472	0	0	0	0	0
ENSMUSG00000141481	3	3	5	4	1
ENSMUSG00000141484	0	0	0	0	0
ENSMUSG00000141485	0	0	0	0	0
ENSMUSG00000121778	0	0	0	0	0
ENSMUSG00000141503	0	0	0	0	0
ENSMUSG00000141510	1	0	2	1	1
ENSMUSG00000105440	0	0	0	0	0
ENSMUSG00000141534	159	139	122	202	150
ENSMUSG00000141543	2	1	0	2	2
ENSMUSG00000141551	6	1	2	5	18
